FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190915;0100;14;;;
190915;0200;24;;;
190915;0300;26;;;
190915;0400;27;;;
190915;0500;25;;;
190915;0600;18;;;
190915;0700;18;;;
190915;0800;22;;;
190915;0900;21;;;
190915;1000;24;;;
190915;1100;28;;;
190915;1200;31;;;
190915;1300;35;;;
190915;1400;34;;;
190915;1500;31;;;
190915;1600;27;;;
190915;1700;25;;;
190915;1800;19;;;
190915;1900;15;;;
190915;2000;13;;;
190915;2100;13;;;
190915;2200;15;;;
190915;2300;15;;;
190916;0000;17;;;
190916;0100;19;;;
190916;0200;18;;;
190916;0300;19;;;
190916;0400;14;;;
190916;0500;5;;;
190916;0600;1;;;
190916;0700;2;;;
190916;0800;8;;;
190916;0900;8;;;
190916;1000;16;;;
190916;1100;19;;;
190916;1200;21;;;
190916;1300;24;;;
190916;1400;29;;;
190916;1500;34;;;
190916;1600;33;;;
190916;1700;27;;;
190916;1800;20;;;
190916;1900;10;;;
190916;2000;6;;;
190916;2100;2;;;
190916;2200;2;;;
190916;2300;1;;;
190917;0000;1;;;
190917;0100;1;;;
190917;0200;3;;;
190917;0300;1;;;
190917;0400;1;;;
190917;0500;1;;;
190917;0600;1;;;
190917;0700;2;;;
190917;0800;6;;;
190917;0900;18;;;
190917;1000;20;;;
190917;1100;25;;;
190917;1200;31;;;
190917;1300;35;;;
190917;1400;36;;;
190917;1500;41;;;
190917;1600;39;;;
190917;1700;29;;;
190917;1800;23;;;
190917;1900;15;;;
190917;2000;15;;;
190917;2100;8;;;
190917;2200;8;;;
190917;2300;4;;;
190918;0000;2;;;
190918;0100;2;;;
190918;0200;2;;;
190918;0300;1;;;
190918;0400;1;;;
190918;0500;1;;;
190918;0600;1;;;
190918;0700;2;;;
190918;0800;11;;;
190918;0900;20;;;
190918;1000;28;;;
190918;1100;34;;;
190918;1200;42;;;
190918;1300;48;;;
190918;1400;53;;;
190918;1500;56;;;
190918;1600;50;;;
190918;1700;41;;;
190918;1800;30;;;
190918;1900;18;;;
190918;2000;13;;;
190918;2100;6;;;
190918;2200;3;;;
190918;2300;2;;;
190919;0000;1;;;
190919;0100;2;;;
190919;0200;3;;;
190919;0300;12;;;
190919;0400;9;;;
190919;0500;6;;;
190919;0600;3;;;
190919;0700;6;;;
190919;0800;11;;;
190919;0900;13;;;
190919;1000;18;;;
190919;1100;24;;;
190919;1200;31;;;
190919;1300;39;;;
190919;1400;34;;;
190919;1500;32;;;
190919;1600;33;;;
190919;1700;32;;;
190919;1800;25;;;
190919;1900;17;;;
190919;2000;14;;;
190919;2100;5;;;
190919;2200;2;;;
190919;2300;1;;;
190920;0000;1;;;
190920;0100;1;;;
190920;0200;2;;;
190920;0300;1;;;
190920;0400;1;;;
190920;0500;1;;;
190920;0600;1;;;
190920;0700;2;;;
190920;0800;10;;;
190920;0900;16;;;
190920;1000;22;;;
190920;1100;28;;;
190920;1200;34;;;
190920;1300;36;;;
190920;1400;37;;;
190920;1500;37;;;
190920;1600;37;;;
190920;1700;34;;;
190920;1800;27;;;
190920;1900;13;;;
190920;2000;2;;;
190920;2100;2;;;
190920;2200;2;;;
190920;2300;2;;;
190921;0000;1;;;
190921;0100;1;;;
190921;0200;1;;;
190921;0300;2;;;
190921;0400;2;;;
190921;0500;1;;;
190921;0600;1;;;
190921;0700;2;;;
190921;0800;10;;;
190921;0900;18;;;
190921;1000;23;;;
190921;1100;30;;;
190921;1200;35;;;
190921;1300;39;;;
190921;1400;41;;;
190921;1500;41;;;
190921;1600;38;;;
190921;1700;36;;;
190921;1800;25;;;
190921;1900;4;;;
190921;2000;2;;;
190921;2100;2;;;
190921;2200;2;;;
190921;2300;2;;;
190922;0000;1;;;
190922;0100;1;;;
190922;0200;1;;;
190922;0300;1;;;
190922;0400;1;;;
190922;0500;2;;;
190922;0600;1;;;
190922;0700;3;;;
190922;0800;10;;;
190922;0900;18;;;
190922;1000;28;;;
190922;1100;40;;;
190922;1200;48;;;
190922;1300;52;;;
190922;1400;53;;;
190922;1500;48;;;
190922;1600;43;;;
190922;1700;39;;;
190922;1800;33;;;
190922;1900;26;;;
190922;2000;21;;;
190922;2100;9;;;
190922;2200;2;;;
190922;2300;2;;;
190923;0000;1;;;
190923;0100;1;;;
190923;0200;6;;;
190923;0300;10;;;
190923;0400;7;;;
190923;0500;2;;;
190923;0600;1;;;
190923;0700;2;;;
190923;0800;4;;;
190923;0900;8;;;
190923;1000;14;;;
190923;1100;22;;;
190923;1200;21;;;
190923;1300;33;;;
190923;1400;41;;;
190923;1500;41;;;
190923;1600;43;;;
190923;1700;39;;;
190923;1800;21;;;
190923;1900;8;;;
190923;2000;2;;;
190923;2100;1;;;
190923;2200;1;;;
190923;2300;1;;;
190924;0000;1;;;
190924;0100;1;;;
190924;0200;1;;;
190924;0300;1;;;
190924;0400;1;;;
190924;0500;1;;;
190924;0600;1;;;
190924;0700;1;;;
190924;0800;5;;;
190924;0900;7;;;
190924;1000;16;;;
190924;1100;23;;;
190924;1200;37;;;
190924;1300;52;;;
190924;1400;50;;;
190924;1500;47;;;
190924;1600;47;;;
190924;1700;39;;;
190924;1800;29;;;
190924;1900;23;;;
190924;2000;15;;;
190924;2100;3;;;
190924;2200;2;;;
190924;2300;1;;;
190925;0000;1;;;
190925;0100;1;;;
190925;0200;1;;;
190925;0300;1;;;
190925;0400;2;;;
190925;0500;2;;;
190925;0600;1;;;
190925;0700;2;;;
190925;0800;5;;;
190925;0900;14;;;
190925;1000;25;;;
190925;1100;30;;;
190925;1200;45;;;
190925;1300;58;;;
190925;1400;58;;;
190925;1500;51;;;
190925;1600;41;;;
190925;1700;33;;;
190925;1800;30;;;
190925;1900;20;;;
190925;2000;8;;;
190925;2100;7;;;
190925;2200;2;;;
190925;2300;2;;;
190926;0000;1;;;
190926;0100;2;;;
190926;0200;7;;;
190926;0300;7;;;
190926;0400;4;;;
190926;0500;1;;;
190926;0600;1;;;
190926;0700;2;;;
190926;0800;2;;;
190926;0900;4;;;
190926;1000;9;;;
190926;1100;13;;;
190926;1200;17;;;
190926;1300;26;;;
190926;1400;42;;;
190926;1500;40;;;
190926;1600;39;;;
190926;1700;30;;;
190926;1800;12;;;
190926;1900;2;;;
190926;2000;1;;;
190926;2100;1;;;
190926;2200;9;;;
190926;2300;17;;;
190927;0000;14;;;
190927;0100;11;;;
190927;0200;13;;;
190927;0300;16;;;
190927;0400;14;;;
190927;0500;7;;;
190927;0600;6;;;
190927;0700;5;;;
190927;0800;8;;;
190927;0900;14;;;
190927;1000;17;;;
190927;1100;18;;;
190927;1200;22;;;
190927;1300;26;;;
190927;1400;34;;;
190927;1500;39;;;
190927;1600;40;;;
190927;1700;32;;;
190927;1800;21;;;
190927;1900;10;;;
190927;2000;6;;;
190927;2100;2;;;
190927;2200;1;;;
190927;2300;1;;;
190928;0000;1;;;
190928;0100;1;;;
190928;0200;1;;;
190928;0300;1;;;
190928;0400;1;;;
190928;0500;1;;;
190928;0600;1;;;
190928;0700;2;;;
190928;0800;6;;;
190928;0900;15;;;
190928;1000;24;;;
190928;1100;36;;;
190928;1200;40;;;
190928;1300;50;;;
190928;1400;53;;;
190928;1500;54;;;
190928;1600;50;;;
190928;1700;44;;;
190928;1800;27;;;
190928;1900;20;;;
190928;2000;5;;;
190928;2100;1;;;
190928;2200;2;;;
190928;2300;2;;;
190929;0000;1;;;
190929;0100;1;;;
190929;0200;1;;;
190929;0300;1;;;
190929;0400;1;;;
190929;0500;1;;;
190929;0600;1;;;
190929;0700;3;;;
190929;0800;14;;;
190929;0900;22;;;
190929;1000;30;;;
190929;1100;41;;;
190929;1200;43;;;
190929;1300;38;;;
190929;1400;35;;;
190929;1500;31;;;
190929;1600;30;;;
190929;1700;27;;;
190929;1800;23;;;
190929;1900;18;;;
190929;2000;18;;;
190929;2100;17;;;
190929;2200;21;;;
190929;2300;19;;;
190930;0000;19;;;
190930;0100;14;;;
190930;0200;16;;;
190930;0300;18;;;
190930;0400;17;;;
190930;0500;10;;;
190930;0600;4;;;
190930;0700;2;;;
190930;0800;2;;;
190930;0900;4;;;
190930;1000;9;;;
190930;1100;12;;;
190930;1200;16;;;
190930;1300;18;;;
190930;1400;18;;;
190930;1500;18;;;
190930;1600;17;;;
190930;1700;18;;;
190930;1800;18;;;
190930;1900;17;;;
190930;2000;17;;;
190930;2100;17;;;
190930;2200;16;;;
190930;2300;14;;;
191001;0000;17;;;
191001;0100;16;;;
191001;0200;17;;;
191001;0300;18;;;
191001;0400;16;;;
191001;0500;9;;;
191001;0600;3;;;
191001;0700;4;;;
191001;0800;10;;;
191001;0900;17;;;
191001;1000;22;;;
191001;1100;22;;;
191001;1200;20;;;
191001;1300;23;;;
191001;1400;24;;;
191001;1500;25;;;
191001;1600;18;;;
191001;1700;18;;;
191001;1800;13;;;
191001;1900;12;;;
191001;2000;14;;;
191001;2100;14;;;
191001;2200;16;;;
191001;2300;14;;;
191002;0000;15;;;
191002;0100;17;;;
191002;0200;16;;;
191002;0300;12;;;
191002;0400;2;;;
191002;0500;1;;;
191002;0600;1;;;
191002;0700;2;;;
191002;0800;10;;;
191002;0900;14;;;
191002;1000;17;;;
191002;1100;20;;;
191002;1200;23;;;
191002;1300;29;;;
191002;1400;33;;;
191002;1500;35;;;
191002;1600;34;;;
191002;1700;31;;;
191002;1800;19;;;
191002;1900;11;;;
191002;2000;8;;;
191002;2100;10;;;
191002;2200;8;;;
191002;2300;6;;;
191003;0000;4;;;
191003;0100;1;;;
191003;0200;1;;;
191003;0300;1;;;
191003;0400;1;;;
191003;0500;1;;;
191003;0600;1;;;
191003;0700;2;;;
191003;0800;6;;;
191003;0900;12;;;
191003;1000;17;;;
191003;1100;22;;;
191003;1200;29;;;
191003;1300;35;;;
191003;1400;35;;;
191003;1500;36;;;
191003;1600;33;;;
191003;1700;29;;;
191003;1800;19;;;
191003;1900;14;;;
191003;2000;6;;;
191003;2100;7;;;
191003;2200;6;;;
191003;2300;2;;;
191004;0000;2;;;
191004;0100;1;;;
191004;0200;1;;;
191004;0300;1;;;
191004;0400;1;;;
191004;0500;1;;;
191004;0600;1;;;
191004;0700;2;;;
191004;0800;10;;;
191004;0900;15;;;
191004;1000;19;;;
191004;1100;22;;;
191004;1200;34;;;
191004;1300;37;;;
191004;1400;39;;;
191004;1500;40;;;
191004;1600;41;;;
191004;1700;36;;;
191004;1800;26;;;
191004;1900;15;;;
191004;2000;8;;;
191004;2100;2;;;
191004;2200;2;;;
191004;2300;2;;;
191005;0000;2;;;
191005;0100;1;;;
191005;0200;1;;;
191005;0300;1;;;
191005;0400;1;;;
191005;0500;1;;;
191005;0600;1;;;
191005;0700;3;;;
191005;0800;14;;;
191005;0900;21;;;
191005;1000;23;;;
191005;1100;32;;;
191005;1200;38;;;
191005;1300;45;;;
191005;1400;49;;;
191005;1500;51;;;
191005;1600;47;;;
191005;1700;37;;;
191005;1800;23;;;
191005;1900;14;;;
191005;2000;4;;;
191005;2100;2;;;
191005;2200;2;;;
191005;2300;2;;;
191006;0000;2;;;
191006;0100;1;;;
191006;0200;1;;;
191006;0300;1;;;
191006;0400;1;;;
191006;0500;1;;;
191006;0600;2;;;
191006;0700;7;;;
191006;0800;15;;;
191006;0900;26;;;
191006;1000;33;;;
191006;1100;39;;;
191006;1200;46;;;
191006;1300;47;;;
191006;1400;49;;;
191006;1500;49;;;
191006;1600;47;;;
191006;1700;43;;;
191006;1800;26;;;
191006;1900;11;;;
191006;2000;3;;;
191006;2100;2;;;
191006;2200;1;;;
191006;2300;1;;;
191007;0000;1;;;
191007;0100;3;;;
191007;0200;2;;;
191007;0300;2;;;
191007;0400;2;;;
191007;0500;1;;;
191007;0600;2;;;
191007;0700;2;;;
191007;0800;4;;;
191007;0900;9;;;
191007;1000;;;;
191007;1100;;;;
191007;1200;;;;
191007;1300;;;;
191007;1400;;;;
191007;1500;;;;
191007;1600;;;;
191007;1700;;;;
191007;1800;;;;
191007;1900;;;;
191007;2000;;;;
191007;2100;;;;
191007;2200;;;;
191007;2300;;;;
191008;0000;;;;
191008;0100;;;;
191008;0200;;;;
191008;0300;;;;
191008;0400;;;;
191008;0500;;;;
191008;0600;;;;
191008;0700;;;;
191008;0800;;;;
191008;0900;;;;
191008;1000;;;;
191008;1100;;;;
191008;1200;;;;
191008;1300;;;;
191008;1400;;;;
191008;1500;;;;
191008;1600;;;;
191008;1700;;;;
191008;1800;;;;
191008;1900;;;;
191008;2000;;;;
191008;2100;;;;
191008;2200;;;;
191008;2300;;;;
191009;0000;;;;
191009;0100;;;;
191009;0200;;;;
191009;0300;;;;
191009;0400;;;;
191009;0500;;;;
191009;0600;;;;
191009;0700;;;;
191009;0800;;;;
191009;0900;;;;
191009;1000;;;;
191009;1100;;;;
191009;1200;;;;
191009;1300;;;;
191009;1400;;;;
191009;1500;;;;
191009;1600;;;;
191009;1700;;;;
191009;1800;;;;
191009;1900;;;;
191009;2000;;;;
191009;2100;;;;
191009;2200;;;;
191009;2300;;;;
191010;0000;;;;
191010;0100;;;;
191010;0200;;;;
191010;0300;;;;
191010;0400;;;;
191010;0500;;;;
191010;0600;;;;
191010;0700;;;;
191010;0800;;;;
191010;0900;;;;
191010;1000;;;;
191010;1100;;;;
191010;1200;;;;
191010;1300;;;;
191010;1400;;;;
191010;1500;;;;
191010;1600;;;;
191010;1700;;;;
191010;1800;;;;
191010;1900;;;;
191010;2000;;;;
191010;2100;;;;
191010;2200;;;;
191010;2300;;;;
191011;0000;;;;
191011;0100;;;;
191011;0200;;;;
191011;0300;;;;
191011;0400;;;;
191011;0500;;;;
191011;0600;;;;
191011;0700;;;;
191011;0800;;;;
191011;0900;;;;
191011;1000;;;;
191011;1100;;;;
191011;1200;;;;
191011;1300;;;;
191011;1400;;;;
191011;1500;;;;
191011;1600;;;;
191011;1700;;;;
191011;1800;;;;
191011;1900;;;;
191011;2000;;;;
191011;2100;;;;
191011;2200;;;;
191011;2300;;;;
191012;0000;;;;
191012;0100;;;;
191012;0200;;;;
191012;0300;;;;
191012;0400;;;;
191012;0500;;;;
191012;0600;;;;
191012;0700;;;;
191012;0800;;;;
191012;0900;;;;
191012;1000;;;;
191012;1100;;;;
191012;1200;;;;
191012;1300;;;;
191012;1400;;;;
191012;1500;;;;
191012;1600;;;;
191012;1700;;;;
191012;1800;;;;
191012;1900;;;;
191012;2000;;;;
191012;2100;;;;
191012;2200;;;;
191012;2300;;;;
191013;0000;;;;
191013;0100;;;;
191013;0200;;;;
191013;0300;;;;
191013;0400;;;;
191013;0500;;;;
191013;0600;;;;
191013;0700;;;;
191013;0800;;;;
191013;0900;;;;
191013;1000;;;;
191013;1100;;;;
191013;1200;;;;
191013;1300;;;;
191013;1400;;;;
191013;1500;;;;
191013;1600;;;;
191013;1700;;;;
191013;1800;;;;
191013;1900;;;;
191013;2000;;;;
191013;2100;;;;
191013;2200;;;;
191013;2300;;;;
191014;0000;;;;
191014;0100;;;;
191014;0200;;;;
191014;0300;;;;
191014;0400;;;;
191014;0500;;;;
191014;0600;;;;
191014;0700;;;;
191014;0800;;;;
191014;0900;;;;
191014;1000;;;;
191014;1100;;;;
191014;1200;;;;
191014;1300;;;;
191014;1400;;;;
191014;1500;;;;
191014;1600;;;;
191014;1700;;;;
191014;1800;;;;
191014;1900;;;;
191014;2000;;;;
191014;2100;;;;
191014;2200;;;;
191014;2300;;;;
191015;0000;;;;
191015;0100;;;;
191015;0200;;;;
191015;0300;;;;
191015;0400;;;;
191015;0500;;;;
191015;0600;;;;
191015;0700;;;;
191015;0800;;;;
191015;0900;;;;
191015;1000;;;;
191015;1100;;;;
191015;1200;;;;
191015;1300;;;;
191015;1400;;;;
191015;1500;;;;
191015;1600;;;;
191015;1700;;;;
191015;1800;;;;
191015;1900;;;;
191015;2000;;;;
191015;2100;;;;
191015;2200;;;;
191015;2300;;;;
191016;0000;;;;
191016;0100;;;;
191016;0200;;;;
191016;0300;;;;
191016;0400;6;;;
191016;0500;3;;;
191016;0600;4;;;
191016;0700;7;;;
191016;0800;9;;;
191016;0900;16;;;
191016;1000;20;;;
191016;1100;22;;;
191016;1200;28;;;
191016;1300;29;;;
191016;1400;31;;;
191016;1500;31;;;
191016;1600;28;;;
191016;1700;27;;;
191016;1800;19;;;
191016;1900;14;;;
191016;2000;15;;;
191016;2100;17;;;
191016;2200;19;;;
191016;2300;20;;;
191017;0000;21;;;
191017;0100;21;;;
191017;0200;19;;;
191017;0300;19;;;
191017;0400;17;;;
191017;0500;10;;;
191017;0600;3;;;
191017;0700;4;;;
191017;0800;8;;;
191017;0900;18;;;
191017;1000;23;;;
191017;1100;26;;;
191017;1200;35;;;
191017;1300;42;;;
191017;1400;46;;;
191017;1500;45;;;
191017;1600;42;;;
191017;1700;31;;;
191017;1800;21;;;
191017;1900;13;;;
191017;2000;8;;;
191017;2100;3;;;
191017;2200;2;;;
191017;2300;2;;;
191018;0000;2;;;
191018;0100;1;;;
191018;0200;2;;;
191018;0300;2;;;
191018;0400;2;;;
191018;0500;1;;;
191018;0600;3;;;
191018;0700;5;;;
191018;0800;10;;;
191018;0900;18;;;
191018;1000;25;;;
191018;1100;32;;;
191018;1200;47;;;
191018;1300;53;;;
191018;1400;58;;;
191018;1500;56;;;
191018;1600;49;;;
191018;1700;45;;;
191018;1800;31;;;
191018;1900;17;;;
191018;2000;5;;;
191018;2100;4;;;
191018;2200;4;;;
191018;2300;4;;;
191019;0000;6;;;
191019;0100;7;;;
191019;0200;5;;;
191019;0300;5;;;
191019;0400;5;;;
191019;0500;4;;;
191019;0600;4;;;
191019;0700;7;;;
191019;0800;10;;;
191019;0900;15;;;
191019;1000;25;;;
191019;1100;30;;;
191019;1200;38;;;
191019;1300;44;;;
191019;1400;39;;;
191019;1500;42;;;
191019;1600;38;;;
191019;1700;36;;;
191019;1800;29;;;
191019;1900;25;;;
191019;2000;26;;;
191019;2100;28;;;
191019;2200;28;;;
191019;2300;28;;;
191020;0000;28;;;
191020;0100;27;;;
191020;0200;26;;;
191020;0300;24;;;
191020;0400;25;;;
191020;0500;25;;;
191020;0600;24;;;
191020;0700;25;;;
191020;0800;26;;;
191020;0900;25;;;
191020;1000;29;;;
191020;1100;36;;;
191020;1200;45;;;
191020;1300;56;;;
191020;1400;58;;;
191020;1500;51;;;
191020;1600;46;;;
191020;1700;42;;;
191020;1800;35;;;
191020;1900;28;;;
191020;2000;23;;;
191020;2100;18;;;
191020;2200;12;;;
191020;2300;13;;;
191021;0000;11;;;
191021;0100;9;;;
191021;0200;8;;;
191021;0300;10;;;
191021;0400;10;;;
191021;0500;4;;;
191021;0600;4;;;
191021;0700;8;;;
191021;0800;21;;;
191021;0900;28;;;
191021;1000;39;;;
191021;1100;45;;;
191021;1200;49;;;
191021;1300;49;;;
191021;1400;53;;;
191021;1500;57;;;
191021;1600;57;;;
191021;1700;53;;;
191021;1800;46;;;
191021;1900;35;;;
191021;2000;32;;;
191021;2100;19;;;
191021;2200;14;;;
191021;2300;12;;;
191022;0000;12;;;
191022;0100;9;;;
191022;0200;11;;;
191022;0300;10;;;
191022;0400;9;;;
191022;0500;4;;;
191022;0600;4;;;
191022;0700;9;;;
191022;0800;14;;;
191022;0900;27;;;
191022;1000;38;;;
191022;1100;46;;;
191022;1200;56;;;
191022;1300;52;;;
191022;1400;48;;;
191022;1500;43;;;
191022;1600;36;;;
191022;1700;34;;;
191022;1800;34;;;
191022;1900;29;;;
191022;2000;25;;;
191022;2100;14;;;
191022;2200;10;;;
191022;2300;13;;;
191023;0000;9;;;
191023;0100;8;;;
191023;0200;10;;;
191023;0300;8;;;
191023;0400;5;;;
191023;0500;2;;;
191023;0600;3;;;
191023;0700;6;;;
191023;0800;15;;;
191023;0900;24;;;
191023;1000;33;;;
191023;1100;46;;;
191023;1200;50;;;
191023;1300;49;;;
191023;1400;48;;;
191023;1500;43;;;
191023;1600;39;;;
191023;1700;33;;;
191023;1800;32;;;
191023;1900;31;;;
191023;2000;30;;;
191023;2100;33;;;
191023;2200;31;;;
191023;2300;31;;;
191024;0000;31;;;
191024;0100;26;;;
191024;0200;24;;;
191024;0300;20;;;
191024;0400;14;;;
191024;0500;3;;;
191024;0600;6;;;
191024;0700;13;;;
191024;0800;20;;;
191024;0900;28;;;
191024;1000;36;;;
191024;1100;36;;;
191024;1200;45;;;
191024;1300;52;;;
191024;1400;47;;;
191024;1500;43;;;
191024;1600;42;;;
191024;1700;39;;;
191024;1800;33;;;
191024;1900;28;;;
191024;2000;22;;;
191024;2100;23;;;
191024;2200;22;;;
191024;2300;14;;;
191025;0000;9;;;
191025;0100;9;;;
191025;0200;9;;;
191025;0300;7;;;
191025;0400;4;;;
191025;0500;2;;;
191025;0600;3;;;
191025;0700;4;;;
191025;0800;19;;;
191025;0900;23;;;
191025;1000;29;;;
191025;1100;43;;;
191025;1200;60;;;
191025;1300;74;;;
191025;1400;66;;;
191025;1500;53;;;
191025;1600;50;;;
191025;1700;44;;;
191025;1800;41;;;
191025;1900;26;;;
191025;2000;19;;;
191025;2100;29;;;
191025;2200;26;;;
191025;2300;20;;;
191026;0000;23;;;
191026;0100;22;;;
191026;0200;19;;;
191026;0300;15;;;
191026;0400;10;;;
191026;0500;3;;;
191026;0600;3;;;
191026;0700;12;;;
191026;0800;13;;;
191026;0900;19;;;
191026;1000;17;;;
191026;1100;14;;;
191026;1200;25;;;
191026;1300;40;;;
191026;1400;52;;;
191026;1500;51;;;
191026;1600;47;;;
191026;1700;45;;;
191026;1800;36;;;
191026;1900;22;;;
191026;2000;10;;;
191026;2100;11;;;
191026;2200;17;;;
191026;2300;16;;;
191027;0000;20;;;
191027;0100;17;;;
191027;0200;15;;;
191027;0300;14;;;
191027;0400;11;;;
191027;0500;9;;;
191027;0600;6;;;
191027;0700;7;;;
191027;0800;11;;;
191027;0900;16;;;
191027;1000;24;;;
191027;1100;28;;;
191027;1200;32;;;
191027;1300;33;;;
191027;1400;32;;;
191027;1500;31;;;
191027;1600;28;;;
191027;1700;21;;;
191027;1800;13;;;
191027;1900;12;;;
191027;2000;11;;;
191027;2100;11;;;
191027;2200;11;;;
191027;2300;13;;;
191028;0000;15;;;
191028;0100;13;;;
191028;0200;11;;;
191028;0300;13;;;
191028;0400;13;;;
191028;0500;10;;;
191028;0600;10;;;
191028;0700;8;;;
191028;0800;12;;;
191028;0900;16;;;
191028;1000;21;;;
191028;1100;31;;;
191028;1200;36;;;
191028;1300;37;;;
191028;1400;38;;;
191028;1500;36;;;
191028;1600;33;;;
191028;1700;28;;;
191028;1800;23;;;
191028;1900;20;;;
191028;2000;18;;;
191028;2100;16;;;
191028;2200;19;;;
191028;2300;18;;;
191029;0000;10;;;
191029;0100;11;;;
191029;0200;11;;;
191029;0300;10;;;
191029;0400;5;;;
191029;0500;1;;;
191029;0600;2;;;
191029;0700;6;;;
191029;0800;8;;;
191029;0900;14;;;
191029;1000;20;;;
191029;1100;23;;;
191029;1200;31;;;
191029;1300;38;;;
191029;1400;41;;;
191029;1500;43;;;
191029;1600;39;;;
191029;1700;26;;;
191029;1800;19;;;
191029;1900;17;;;
191029;2000;18;;;
191029;2100;21;;;
191029;2200;17;;;
191029;2300;15;;;
191030;0000;10;;;
191030;0100;6;;;
191030;0200;5;;;
191030;0300;3;;;
191030;0400;2;;;
191030;0500;2;;;
191030;0600;3;;;
191030;0700;9;;;
191030;0800;16;;;
191030;0900;18;;;
191030;1000;24;;;
191030;1100;29;;;
191030;1200;38;;;
191030;1300;48;;;
191030;1400;50;;;
191030;1500;51;;;
191030;1600;52;;;
191030;1700;47;;;
191030;1800;31;;;
191030;1900;20;;;
191030;2000;15;;;
191030;2100;11;;;
191030;2200;11;;;
191030;2300;5;;;
191031;0000;4;;;
191031;0100;3;;;
191031;0200;4;;;
191031;0300;5;;;
191031;0400;3;;;
191031;0500;2;;;
191031;0600;4;;;
191031;0700;13;;;
191031;0800;23;;;
191031;0900;29;;;
191031;1000;39;;;
191031;1100;52;;;
191031;1200;56;;;
191031;1300;53;;;
191031;1400;54;;;
191031;1500;46;;;
191031;1600;42;;;
191031;1700;39;;;
191031;1800;34;;;
191031;1900;30;;;
191031;2000;26;;;
191031;2100;18;;;
191031;2200;9;;;
191031;2300;12;;;
191101;0000;22;;;
191101;0100;18;;;
191101;0200;6;;;
191101;0300;4;;;
191101;0400;4;;;
191101;0500;3;;;
191101;0600;4;;;
191101;0700;14;;;
191101;0800;22;;;
191101;0900;29;;;
191101;1000;35;;;
191101;1100;39;;;
191101;1200;38;;;
191101;1300;39;;;
191101;1400;37;;;
191101;1500;43;;;
191101;1600;39;;;
191101;1700;35;;;
191101;1800;29;;;
191101;1900;17;;;
191101;2000;10;;;
191101;2100;7;;;
191101;2200;4;;;
191101;2300;3;;;
191102;0000;3;;;
191102;0100;3;;;
191102;0200;2;;;
191102;0300;3;;;
191102;0400;2;;;
191102;0500;3;;;
191102;0600;3;;;
191102;0700;10;;;
191102;0800;18;;;
191102;0900;27;;;
191102;1000;39;;;
191102;1100;45;;;
191102;1200;46;;;
191102;1300;50;;;
191102;1400;54;;;
191102;1500;57;;;
191102;1600;58;;;
191102;1700;55;;;
191102;1800;45;;;
191102;1900;26;;;
191102;2000;22;;;
191102;2100;8;;;
191102;2200;5;;;
191102;2300;4;;;
191103;0000;4;;;
191103;0100;3;;;
191103;0200;3;;;
191103;0300;3;;;
191103;0400;2;;;
191103;0500;2;;;
191103;0600;4;;;
191103;0700;14;;;
191103;0800;26;;;
191103;0900;35;;;
191103;1000;45;;;
191103;1100;51;;;
191103;1200;54;;;
191103;1300;55;;;
191103;1400;50;;;
191103;1500;43;;;
191103;1600;40;;;
191103;1700;35;;;
191103;1800;30;;;
191103;1900;26;;;
191103;2000;23;;;
191103;2100;21;;;
191103;2200;14;;;
191103;2300;16;;;
191104;0000;18;;;
191104;0100;14;;;
191104;0200;15;;;
191104;0300;16;;;
191104;0400;16;;;
191104;0500;12;;;
191104;0600;5;;;
191104;0700;7;;;
191104;0800;10;;;
191104;0900;11;;;
191104;1000;12;;;
191104;1100;18;;;
191104;1200;29;;;
191104;1300;35;;;
191104;1400;37;;;
191104;1500;37;;;
191104;1600;39;;;
191104;1700;37;;;
191104;1800;30;;;
191104;1900;27;;;
191104;2000;18;;;
191104;2100;7;;;
191104;2200;3;;;
191104;2300;2;;;
191105;0000;3;;;
191105;0100;3;;;
191105;0200;3;;;
191105;0300;3;;;
191105;0400;2;;;
191105;0500;3;;;
191105;0600;4;;;
191105;0700;8;;;
191105;0800;14;;;
191105;0900;25;;;
191105;1000;35;;;
191105;1100;42;;;
191105;1200;50;;;
191105;1300;52;;;
191105;1400;59;;;
191105;1500;56;;;
191105;1600;52;;;
191105;1700;40;;;
191105;1800;29;;;
191105;1900;20;;;
191105;2000;17;;;
191105;2100;13;;;
191105;2200;8;;;
191105;2300;3;;;
191106;0000;2;;;
191106;0100;3;;;
191106;0200;2;;;
191106;0300;3;;;
191106;0400;2;;;
191106;0500;3;;;
191106;0600;4;;;
191106;0700;8;;;
191106;0800;15;;;
191106;0900;25;;;
191106;1000;32;;;
191106;1100;45;;;
191106;1200;61;;;
191106;1300;64;;;
191106;1400;64;;;
191106;1500;58;;;
191106;1600;50;;;
191106;1700;41;;;
191106;1800;33;;;
191106;1900;26;;;
191106;2000;10;;;
191106;2100;3;;;
191106;2200;5;;;
191106;2300;4;;;
191107;0000;5;;;
191107;0100;3;;;
191107;0200;4;;;
191107;0300;3;;;
191107;0400;2;;;
191107;0500;3;;;
191107;0600;3;;;
191107;0700;12;;;
191107;0800;22;;;
191107;0900;26;;;
191107;1000;49;;;
191107;1100;49;;;
191107;1200;67;;;
191107;1300;74;;;
191107;1400;66;;;
191107;1500;62;;;
